"index";"serialNum";"class";"property";"name";"lat";"lon";"f"
4036;5736;1;"ФГБУ Сахалинское УГМС";"ЯСНОЕ - Р.КРАСНАЯ";50.63;142.7;194
4043;5728;1;"ФГБУ Сахалинское УГМС";"СЛАВЫ - Р.СЛАBКА";51.03;142.65;119
4058;5730;1;"ФГБУ Сахалинское УГМС";"ТРУДОВОЕ - Р.КРИBАЯ";49.45;143.55;400
4071;5723;1;"ФГБУ Сахалинское УГМС";"ПОБЕДИНО - Р.ПОБЕДИНКА";50.41;143.51;155
4090;5726;1;"ФГБУ Сахалинское УГМС";"ПУГАЧЕВО - Р.ПУГАЧЕBКА";48.2;142.55;231
4095;5705;1;"ФГБУ Сахалинское УГМС";"БЫКОВ - р. Найба";47.2;142.34;679
4102;5715;1;"ФГБУ Сахалинское УГМС";"ЛЕСНОЕ - Р.ОЧЕПУХА";46.9;143.08;195
4105;5732;1;"ФГБУ Сахалинское УГМС";"ЧАПАЕВО - Р.КОМИССАРОBКА";46.78;142.95;122
4107;5718;1;"ФГБУ Сахалинское УГМС";"НОВИКОВО - Р.НОBИКОBА";46.36;143.36;34.3
4116;5727;1;"ФГБУ Сахалинское УГМС";"САНАТОРНЫЙ - Р.СУСУЯ";47.1;142.63;94.5
4140;5738;2;"ФГБУ Сахалинское УГМС";"ЧАПЛАНОВО - Р.ЛЮТОГА";46.95;142.21;667
4145;5734;1;"ФГБУ Сахалинское УГМС";"ЧИСТОВОДНОЕ - Р.ТИОБУТ";47.03;142.35;137
4158;5711;1;"ФГБУ Сахалинское УГМС";"КОСТРОМСКОЕ - Р.КОСТРОМА";47.18;142.01;233
4159;5733;1;"ФГБУ Сахалинское УГМС";"ЧЕХОВ - Р.ЧЕХОBКА";47.46;141.38;184
4160;5729;1;"ФГБУ Сахалинское УГМС";"ТОМАРИ - Р.ТОМАРИНКА";47.76;142.1;211
4170;5710;2;"ФГБУ Сахалинское УГМС";"КРАСНОПОЛЬЕ - р. Углегорка";48.57;142.12;714
4173;5714;1;"ФГБУ Сахалинское УГМС";"ЛЕСОГОРСКОЕ - Р.ЛЕСОГОРКА";49.45;142.13;986
4175;5704;1;"ФГБУ Сахалинское УГМС";"БОШНЯКОВО - р. Августовка";49.39;142.1;258
4179;5712;1;"ФГБУ Сахалинское УГМС";"КОРСАКОВКА - р. Большая Александровка";50.52;142.1;167
4181;5702;1;"ФГБУ Сахалинское УГМС";"АРКОВО - р. Арково";50.57;142.16;65
4197;5713;1;"ФГБУ Сахалинское УГМС";"ЛАГУРИ - р. Лагуринка";53.35;142.46;13.4
4212;5737;1;"ФГБУ Сахалинское УГМС";"ЯСНЫЙ - Р.КИТОBАЯ";45.15;147.53;28.4
4215;6106;1;"ФГБУ Сахалинское УГМС";"ЛАГУРИ - р. ГРЯЗНУХА";53.35;142.46;6.65
4225;5708;2;"ФГБУ Сахалинское УГМС";"ГОРНОЗАВОДСК - р. Лопатинка";46.34;141.5;256
4226;5725;1;"ФГБУ Сахалинское УГМС";"ПРАВДА - Р.ПРАBДА";46.5;142.03;27
4235;5707;1;"ФГБУ Сахалинское УГМС";"ГОРНОЕ - р. Горная";48.44;142.49;92.6
4238;5724;1;"ФГБУ Сахалинское УГМС";"ПОРЕЧЬЕ - Р.ПОКОСНАЯ";48.88;141.98;127
4240;6207;1;"ФГБУ Сахалинское УГМС";"ВОСТОЧНЫЙ - р. Бирюкан";53.3;143.02;12.7
5002;4460;2;"ФГБУ Дальневосточное УГМС";"НАГИБОВО - Р.АМУР";47.73738889;131.5339722;870000
5008;4461;2;"ФГБУ Дальневосточное УГМС";"НИЖНЕСПАССКОЕ - Р.АМУР, ПРОТОКА НИЖНЕСПАССКАЯ";48.45;134.52;1440000
5009;4445;2;"ФГБУ Дальневосточное УГМС";"КАЗАКЕВИЧЕВО - Р.АМУР, ПРОТОКА АМУРСКАЯ";48.27;134.72;1600000
5012;4496;3;"ФГБУ Дальневосточное УГМС";"ХАБАРОВСК - Р.АМУР";48.46;135.08;1600000
5020;4453;3;"ФГБУ Дальневосточное УГМС";"МАЛМЫЖ - Р.АМУР";49.87;136.75;1700000
5036;4475;1;"ФГБУ Дальневосточное УГМС";"САМАРА - Р.САМАРА(БОЛЬШАЯ САМАРА)";47.83;131.23;1180
5044;4415;2;"ФГБУ Дальневосточное УГМС";"БИДЖАН - Р.БИДЖАН";47.98;131.95;7000
5052;4409;1;"ФГБУ Дальневосточное УГМС";"АЛЕКСЕЕВКА - Р.МАЛАЯ БИРА";48.37;132.82;1120
5055;4784;1;"ФГБУ Дальневосточное УГМС";"БИРАКАН - Р.БОЛЬШАЯ БИРА";48.98333333;131.7;2910
5059;4770;2;"ФГБУ Дальневосточное УГМС";"БИРА - Р. БИРА (БОЛЬШАЯ БИРА)";48.75;132.92;5890
5063;4417;1;"ФГБУ Дальневосточное УГМС";"БИРОБИДЖАН - Р.БИРА (БОЛЬЩАЯ БИРА)";48.78;132.92;7560
5072;4450;1;"ФГБУ Дальневосточное УГМС";"КУЛЬДУР - Р.КУЛЬДУР";49.22;131.63;147
5074;4442;1;"ФГБУ Дальневосточное УГМС";"ИЗВЕСТКОВАЯ - Р.КУЛЬДУР";48.98;131.58;1080
5081;4447;1;"ФГБУ Дальневосточное УГМС";"КИРГА - Р.КИРГА";48.88;132.83;92.9
5082;4416;1;"ФГБУ Дальневосточное УГМС";"БИРОБИДЖАН - Р.ИКУРА";48.77;132.98;155
5085;5597;1;"ФГБУ Приморское УГМС";"ВЕРХНЯЯ БРЕЕВКА - Р.УССУРИ";43.48;133.5;1720
5092;5619;1;"ФГБУ Приморское УГМС";"НОВОМИХАЙЛОВКА - Р.УССУРИ";44.16;134.47;5170
5094;5611;1;"ФГБУ Приморское УГМС";"КОКШАРОВКА - Р.УССУРИ";44.31;134.02;9340
5110;5601;3;"ФГБУ Приморское УГМС";"ГРАФСКОЕ - Р.УССУРИ";45.93666944;133.67;71700
5112;5632;3;"ФГБУ Приморское УГМС";"ТАРТАШЕВКА - Р.УССУРИ";46.15;133.51;110000
5113;4506;2;"ФГБУ Дальневосточное УГМС";"ЛОНЧАКОВО - Р.УССУРИ";47.1;134.22;130000
5115;4500;2;"ФГБУ Дальневосточное УГМС";"ШЕРЕМЕТЬЕВО - Р.УССУРИ";47.36;134.25;156000
5116;4431;2;"ФГБУ Дальневосточное УГМС";"ВЕНЮКОВО - Р.УССУРИ";47.48;134.57;160000
5117;4462;2;"ФГБУ Дальневосточное УГМС";"НОВОСОВЕТСКОЕ - Р.УССУРИ";47.9;134.65;190000
5122;5608;1;"ФГБУ Приморское УГМС";"ИЗВИЛИНКА - Р.ИЗBИЛИНКА";43.53;133.57;1160
5128;5610;1;"ФГБУ Приморское УГМС";"КАМЕНКА - Р.КАМЕНКА";44.2;133.57;138
5132;5591;1;"ФГБУ Приморское УГМС";"АНТОНОВКА - Р.ПАBЛОBКА";44.23;134.27;2670
5135;5633;1;"ФГБУ Приморское УГМС";"УБОРКА - Р.ПАBЛОBКА";44.25;134.04;3350
5148;5599;1;"ФГБУ Приморское УГМС";"ВИНОГРАДОВКА - Р.АРСЕНЬЕBКА";43.46;132.57;940
5160;5602;1;"ФГБУ Приморское УГМС";"ГРОДЕКОВО - Р.МУРАBЕЙКА";43.52;133.1;761
5166;5637;1;"ФГБУ Приморское УГМС";"ЧЕРНЫШЕВКА - Р.ТИХАЯ";44.12;133.08;632
5167;5595;1;"ФГБУ Приморское УГМС";"ВАРФОЛОМЕЕВКА - Р.BАРФОЛОМЕЕBКА";43.18;133.26;235
5171;5614;1;"ФГБУ Приморское УГМС";"КРЫЛОВКА - Р.КРЫЛОBКА";44.57;133.42;1070
5190;5630;1;"ФГБУ Приморское УГМС";"СПАССК-ДАЛЬНИЙ - Р.СПАСОBКА";44.36;132.51;325
5199;5631;1;"ФГБУ Приморское УГМС";"СПАССКОЕ - Р.КУЛЕШОBКА";44.36;132.49;322
5202;5617;1;"ФГБУ Приморское УГМС";"НОВОВЛАДИМИРОВКА - Р.ОДАРКА";44.36;133.07;90.8
5208;5607;1;"ФГБУ Приморское УГМС";"ИВАНОВКА - Р.ИЛИСТАЯ";43.58;132.28;998
5216;5590;1;"ФГБУ Приморское УГМС";"АБРАМОВКА - Р.АБРАМОBКА";44.06;132.01;839
5217;5622;1;"ФГБУ Приморское УГМС";"ОСИНОВКА - Р.ОСИНОBКА";43.58;132.14;289
5237;5604;1;"ФГБУ Приморское УГМС";"ЖАРИКОВО - Р.МОЛОКАНКА";44.37;131.44;390
5238;5603;1;"ФГБУ Приморское УГМС";"ДВОРЯНКА - Р.КОМИССАРОBКА";44.88333333;131.6;1170
5239;5609;1;"ФГБУ Приморское УГМС";"ИЛЬИНКА - Р.КОМИССАРОBКА";44.55;131.57;2080
5254;5594;1;"ФГБУ Приморское УГМС";"ВАГУТОН - Р.БОЛЬШАЯ УССУРКА";45.58;133.51;23000
5262;5600;1;"ФГБУ Приморское УГМС";"ВОСТОК - Р.ДАЛЬНЯЯ";46.27;135.5;780
5269;5620;3;"ФГБУ Приморское УГМС";"НОВОПОКРОВКА - Р.НАУМОBКА";45.51;134.28;1590
5277;5624;1;"ФГБУ Приморское УГМС";"ПОКРОВКА - Р.МАРЕBКА";46.02;134.1;1910
5280;5592;1;"ФГБУ Приморское УГМС";"АРИАДНОЕ - Р.МАЛИНОBКА";45.08;134.23;1180
5287;5627;1;"ФГБУ Приморское УГМС";"РАКИТНОЕ - Р.МАЛИНОBКА";45.38;134.16;4730
5290;5596;3;"ФГБУ Приморское УГМС";"ВЕДЕНКА - Р.МАЛИНОBКА";45.53;133.54;6200
5292;5625;1;"ФГБУ Приморское УГМС";"ПОЛЯНЫ - Р.ОРЕХОBКА";45.27;134.43;508
5296;5640;3;"ФГБУ Приморское УГМС";"ЯСНАЯ ПОЛЯНА - Р.ОРЕХОBКА";45.35;134.19;1790
5311;5606;1;"ФГБУ Приморское УГМС";"ЗВЕНЬЕВОЙ - Р.БИКИН";46.43;134.21;21400
5313;5985;3;"ФГБУ Приморское УГМС";"ОХОТНИЧИЙ - Р.СBЕТЛОBОДНАЯ";46.31;136.59;2010
5321;4471;1;"ФГБУ Дальневосточное УГМС";"ПУШКИНО - Р.ГОРБУН";47.13;134.4;143
5328;4438;1;"ФГБУ Дальневосточное УГМС";"ДОРМИДОНТОВКА - Р.ПОДХОРЕНОК";47.78;134.91;2330
5331;4456;2;"ФГБУ Дальневосточное УГМС";"ЛЗУ МЕДВЕЖИЙ КЛЮЧ - Р.ПРАBЫЙ ПОДХОРЕНОК";47.4;135.2;333
5332;4502;2;"ФГБУ Дальневосточное УГМС";"ЛЗУ ШУМНЫЙ - Р.ЛЕBЫЙ ПОДХОРЕНОК";47.28;135.03;239
5336;4482;1;"ФГБУ Дальневосточное УГМС";"СРЕДНЕХОРСКИЙ - Р.ХОР";47.67;136.18;14500
5349;4446;2;"ФГБУ Дальневосточное УГМС";"ЛЗП КАТЭН - Р.КАТЭН";47.4;136.1;3520
5352;4454;1;"ФГБУ Дальневосточное УГМС";"МАРУСИНО - Р.КИЯ";47.98;135.45;505
5354;4468;1;"ФГБУ Дальневосточное УГМС";"ПЕРЕЯСЛАВКА - Р.КИЯ";48.05;135.1;829
5358;4411;1;"ФГБУ Дальневосточное УГМС";"АРХАНГЕЛОВКА - Р.ТУНГУСКА";48.7;134.47;29400
5365;31747;2;"ФГБУ Дальневосточное УГМС";"с. Кукан (В 8 км выше устья р. Кукан) - р. Урми";49.11666667;133.5;8290
5383;4464;1;"ФГБУ Дальневосточное УГМС";"НОВОКУРОВКА - Р.КУР";48.85;134.3;11600
5403;4455;1;"ФГБУ Дальневосточное УГМС";"МАНОМА I-Я - Р.МАНОМА";49.33;136.63;2220
5415;4452;1;"ФГБУ Дальневосточное УГМС";"МАЛМЫЖ - Р.КИЧМАРИ";50.33;136.7;61.6
5420;4480;1;"ФГБУ Дальневосточное УГМС";"СОЛНЕЧНЫЙ - Р.СИЛИНКА";50.73;136.65;212
5446;4504;2;"ФГБУ Дальневосточное УГМС";"ИРУМКА - Р.АМГУНЬ";50.62;133.78;5270
5449;4444;1;"ФГБУ Дальневосточное УГМС";"КАМЕНКА - Р.АМГУНЬ";52.23;136.33;21300
5453;5896;1;"ФГБУ Дальневосточное УГМС";"с. Гуга - Р.АМГУНЬ";52.7;137.53;41000
5458;4410;1;"ФГБУ Дальневосточное УГМС";"АПКОРОШИ - Р.НИМЕЛЕН";52.8;136.5666667;4700
5459;4488;1;"ФГБУ Дальневосточное УГМС";"ТИМЧЕНКО - Р.НИМЕЛЕН";52.55;136.5;9950
5461;4491;1;"ФГБУ Дальневосточное УГМС";"УПАГДА - Р.УПАГДА";52.68;136.43;1120
5529;5616;1;"ФГБУ Приморское УГМС";"МОЛДАВАНОВКА - Р.АBBАКУМОBКА";43.51;134.51;909
5532;5598;2;"ФГБУ Приморское УГМС";"ВЕТКА - Р.АBBАКУМОBКА";43.47;135.05;1740
5539;5615;1;"ФГБУ Приморское УГМС";"МАРГАРИТОВО - Р.МАРГАРИТОВКА";43.4;134.77;763
5555;5641;1;"ФГБУ Приморское УГМС";"МОЛЧАНОВКА - Р.ПАРТИЗАНСКАЯ";43.3;133.2;549
5580;5628;1;"ФГБУ Приморское УГМС";"РОМАНОВКА - Р.СУХОДОЛ";43.22559722;132.445;443
5583;5638;1;"ФГБУ Приморское УГМС";"ШКОТОВО - Р.ШКОТОBКА";43.31666667;132.3666667;706
5589;5639;1;"ФГБУ Приморское УГМС";"ШТЫКОВО - Р.АРТЕМОBКА";43.23;132.22;894
5597;5618;1;"ФГБУ Приморское УГМС";"НОВОГЕОРГИЕВКА - Р.РАЗДОЛЬНАЯ";44.03472222;131.3938889;1050
5599;5634;3;"ФГБУ Приморское УГМС";"УССУРИЙСК - Р.РАЗДОЛЬНАЯ";43.46;131.57;13400
5600;5642;1;"ФГБУ Приморское УГМС";"ТЕРЕХОВКА - Р.РАЗДОЛЬНАЯ";43.39;131.55;15500
5604;5612;1;"ФГБУ Приморское УГМС";"КОРСАКОВКА - Р.БОРИСОBКА";43.47;131.43;756
5607;5626;1;"ФГБУ Приморское УГМС";"ПУЦИЛОВКА - Р.КАЗАЧКА";43.5;131.37;519
5613;5629;1;"ФГБУ Приморское УГМС";"САХАРНЫЙ ЗАВОД - Р.КОМАРОBКА";43.77313889;132.0151111;616
5635;5621;1;"ФГБУ Приморское УГМС";"ОПЫТНЫЙ - Р.РАКОBКА";43.85;131.9666667;755
5642;5605;1;"ФГБУ Приморское УГМС";"ЗАНАДВОРОВКА - Р.АМБА";43.18;131.36;242
5652;5613;1;"ФГБУ Приморское УГМС";"КРАСКИНО - Р.ЦУКАНОBКА";42.71444444;130.7692417;170
5659;5635;2;"ФГБУ Приморское УГМС";"ХАСАН - Р.ТУМАННАЯ";42.41666667;130.65;33800
5662;5636;1;"ФГБУ Приморское УГМС";"ЧЕРНОРУЧЬЕ - Р.ЧЕРНАЯ";43.14;134.16;475
5663;4501;1;"ФГБУ Дальневосточное УГМС";"ШИШКИНА КАЗАРМА - Р.ХИЙТЯ";50.12;136.6;143
5664;4458;1;"ФГБУ Дальневосточное УГМС";"МНОГОВЕРШИННЫЙ - Р.ЛЕBЫЙ УЛ";53.62;139.87;18.2
5673;4489;1;"ФГБУ Дальневосточное УГМС";"ТУМНИН - Р.БУЯ";49.65;140.08;31
5674;4418;1;"ФГБУ Дальневосточное УГМС";"13 КМ БИРШОССЕ - Р.ЩУКИНКА 1-Я";48.73333333;132.8166667;59.1
5675;4413;1;"ФГБУ Дальневосточное УГМС";"БАБСТОВО - Р.СОЛОНЕЧНАЯ";48.13;132.47;12.8
5733;4479;1;"ФГБУ Дальневосточное УГМС";"СНЕЖНЫЙ - Р.ГУР";50.28;137.93;8060
5740;4422;1;"ФГБУ Дальневосточное УГМС";"БРИАКАН - Р.БРИАКАН";52.31666667;135.8333333;59.2
5749;4490;1;"ФГБУ Дальневосточное УГМС";"УДИНСКОЕ - Р.БОЛЬШАЯ УДА";52.88;138.83;131
5758;4503;1;"ФГБУ Дальневосточное УГМС";"ДОЛМИ - Р.МАТАЙ";47.53;135.67;1770
5760;5623;2;"ФГБУ Приморское УГМС";"ФРОЛОВКА - Р.ПАРТИЗАНСКАЯ";43.21111111;133.2491667;1170
5761;6064;2;"ФГБУ Приморское УГМС";"ЯСНОЕ - Р.УССУРИ";43.41;133.58;775
5762;6131;2;"ФГБУ Дальневосточное УГМС";"ТАВЛИНКА - Р.АМГУНЬ";51.66;135.75;13000
5803;4486;2;"ФГБУ Дальневосточное УГМС";"ТАХТА - МОРЕ ОХОТСКОЕ, Р.АМУР";53.13;139.85;1900000
6016;4451;2;"ФГБУ Дальневосточное УГМС";"КУМАРА - Р.АМУР";51.57;126.72;480000
6022;4419;3;"ФГБУ Дальневосточное УГМС";"БЛАГОВЕЩЕНСК - Р.АМУР";50.25600278;127.51667;493000
6023;4436;2;"ФГБУ Дальневосточное УГМС";"ГРОДЕКОВО - Р.АМУР";50.11393247;127.596395;730000
6027;4443;2;"ФГБУ Дальневосточное УГМС";"ИННОКЕНТЬЕВКА - Р.АМУР";49.3;129.68;837000
6030;4467;2;"ФГБУ Дальневосточное УГМС";"ПАШКОВО - Р.АМУР";48.88333333;130.6550278;860000
6040;4723;2;"ФГБУ Забайкальское УГМС";"ОЛОЧИ (ОЛОЧА)-р.Аргунь - Р.АРГУНЬ";51.35;119.88;106000
6046;4666;1;"ФГБУ Забайкальское УГМС";"МАРГУЦЕК-р.Урулюнгуй - Р.УРУЛЮНГУЙ";50.43;117.88;3540
6049;4732;1;"ФГБУ Забайкальское УГМС";"БЫРКА-р.Верхняя Борзя - Р.BЕРХНЯЯ БОРЗЯ";50.65;118.57;2280
6053;4670;1;"ФГБУ Забайкальское УГМС";"МИХАЙЛОВКА-р.Нижняя Борзя - Р.НИЖНЯЯ БОРЗЯ";51.12;119.43;1530
6065;4705;1;"ФГБУ Забайкальское УГМС";"УСТЬ-ОНОН-р.Шилка - Р.ШИЛКА";51.72;115.85;130000
6076;4643;1;"ФГБУ Забайкальское УГМС";"ВЕРХНИЙ УЛЬХУН-р.Онон - Р.ОНОН";49.55;112.58;45000
6077;4640;1;"ФГБУ Забайкальское УГМС";"БЫТЭВ-р.Онон - Р.ОНОН";50.17;113.13;49500
6080;4727;2;"ФГБУ Забайкальское УГМС";"ЧИНДАНТ-I-р.Онон - Р.ОНОН";50.58;115.4;63400
6086;4715;1;"ФГБУ Забайкальское УГМС";"ЧИРОН-р.Онон - Р.ОНОН";51.63;115.78;95900
6091;4641;1;"ФГБУ Забайкальское УГМС";"БЫТЭВ-р.Учирка - Р.УЧИРКА";50.17;113.18;462
6092;4652;1;"ФГБУ Забайкальское УГМС";"ИЛЯ-р.Иля - Р.ИЛЯ";50.83;113.58;1370
6095;4724;2;"ФГБУ Забайкальское УГМС";"УСТЬ-ОЗЕРНАЯ-р.Борзя - Р.БОРЗЯ";50.72;117.07;1920
6096;4637;1;"ФГБУ Забайкальское УГМС";"БОРЗЯ-р.Борзя - Р.БОРЗЯ";50.4;116.53;3980
6097;4639;1;"ФГБУ Забайкальское УГМС";"БЫРКА-р.Турга - Р.ТУРГА";50.73;115.97;2810
6103;4676;1;"ФГБУ Забайкальское УГМС";"НИЖНЯЯ ШАХТАМА-р.Унда - Р.УНДА";51.4;117.67;1440
6108;4678;1;"ФГБУ Забайкальское УГМС";"НОВО-ИВАНОВСК-р.Унда - Р.УНДА";51.48;116.4;7650
6116;4662;1;"ФГБУ Забайкальское УГМС";"ЛОЖНИКОВО-р.Талангуй - Р.ТАЛАНГУЙ";51.38;117.07;1340
6127;4672;1;"ФГБУ Забайкальское УГМС";"МОГОЙТУЙ-р.Могойтуй - Р.МОГОЙТУЙ";51.28;114.95;580
6128;4631;1;"ФГБУ Забайкальское УГМС";"АГА-р.Хила - Р.ХИЛА";51.18;115.17;1480
6133;4645;1;"ФГБУ Забайкальское УГМС";"ДЕШУЛАН--р.Ингода - Р.ИНГОДА";50.97;111.77;6130
6136;4728;2;"ФГБУ Забайкальское УГМС";"ЧИТА-р.Ингода - Р.ИНГОДА";52.02;113.48;17700
6141;4693;1;"ФГБУ Забайкальское УГМС";"ТАРСКАЯ-р.Ингода - Р.ИНГОДА";51.63;114.5;32700
6143;4657;1;"ФГБУ Забайкальское УГМС";"КРАСНОЯРОВО-р.Ингода - Р.ИНГОДА";51.77;115.6;37000
6148;4719;1;"ФГБУ Забайкальское УГМС";"ЯБЛОНОВАЯ-р.Зун-Кука - Р.ЗУН-КУКА";51.83;112.77;106
6151;4654;1;"ФГБУ Забайкальское УГМС";"КАДАЛА - Р.КАДАЛИНКА (КАДАЛА)";52.03;113.35;86
6159;4716;1;"ФГБУ Забайкальское УГМС";"ЧИТА-р.Чита (Читинка) - Р.ЧИТА (ЧИТИНКА)";52.03;113.48;4170
6162;4655;1;"ФГБУ Забайкальское УГМС";"КАРПОВКА-р.Карповка - Р.КАРПОBКА";52.2;113.53;123
6163;4635;1;"ФГБУ Забайкальское УГМС";"АТАМАНОВКА-р.Никишиха (Никишка) - Р.НИКИШИХА (НИКИШКА)";51.95;113.63;575
6167;4692;1;"ФГБУ Забайкальское УГМС";"ТАНХА-р.Кручина - Р.КРУЧИНА";51.97;113.98;1360
6171;4661;1;"ФГБУ Забайкальское УГМС";"ЛЕНИНСК (С.ПАРФЕНТЬЕВО)-р.Аленгуй - Р.АЛЕНГУЙ";51.12;113.08;1520
6175;4648;1;"ФГБУ Забайкальское УГМС";"ЕЛИЗАВЕТИНО-р.Аленгуй - Р.АЛЕНГУЙ";51.65;113.6;3900
6178;4658;1;"ФГБУ Забайкальское УГМС";"КУМАХТА-р.Тура - Р.ТУРА";51.33;113.72;849
6180;4703;1;"ФГБУ Забайкальское УГМС";"УРУЛЬГА-р.Урульга - Р.УРУЛЬГА";51.78;114.8;992
6181;4656;1;"ФГБУ Забайкальское УГМС";"КОКУЙ-КОМОГОРЦЕВО-р.Кия - Р.КИЯ";51.93;115.87;997
6184;5840;1;"ФГБУ Забайкальское УГМС";"КЫКЕР-р.Нерча - Р.НЕРЧА";53.17;115.87;13200
6185;5835;2;"ФГБУ Забайкальское УГМС";"ЗЮЛЬЗЯ-р.Нерча - Р.НЕРЧА";52.55;116.2;23000
